Protein IDs	id	Intensity S01_F	Intensity S04_M	Intensity S05_F	Intensity S15_M	Intensity S187_F	Intensity S188_F	Intensity S205_M	Intensity S209_M	Intensity S49_F	Intensity S52_F	Intensity S54_M	Intensity S57_M	Intensity S58_F	Intensity S96_F	hgnc_symbol	description
P23368	865	30.520283204906438	29.750150746805033	23.95635261585214	28.706355628925348	22.501425847129276	22.30750420799226	28.284715394822257	22.86370325564101	24.58692039793673	27.323885992102934	28.535194914310367	22.664109134470348	27.795754713978454	26.5314814115113	ME2	malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]
P23378	866	26.751747531739362	26.113466212432563	28.06085158626914	26.92025325609634	22.501425847129276	22.30750420799226	27.26248544743879	22.86370325564101	24.881103502341187	27.937193118518053	27.06085158626914	24.575424759098897	26.12139312820419	25.516531070045332	GLDC	glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313]
P23381	867	23.938220268912346	31.49667064768449	30.815739088432608	27.575424759098897	25.984679905783736	27.55362038878055	32.27586447723999	26.838459164932694	28.59690448650935	30.65437610049372	26.021151462448884	22.664109134470348	30.098986715155913	31.034856377736197	WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]
P23396	868	28.659489023887375	25.36118453352591	31.994963650612682	32.07686390425777	29.814211618686016	22.30750420799226	32.462950029840485	29.516531070045332	30.830925492247285	31.50142417765512	31.372437736935044	30.737312441475794	32.89193257820201	28.93438358493123	RPS3	ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]
P23434	869	32.15436347219229	31.59334666709616	31.247850101070394	30.06085158626914	28.568193189867824	27.169973308649254	30.868206508326743	28.994963650612682	29.462950029840485	30.845953701479615	31.733276928240635	29.3745120651729	30.628536095558463	29.830925492247285	GCSH	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]
P23469	870	23.938220268912346	23.598325161208976	26.28559750737856	25.516531070045332	25.06907209307411	22.30750420799226	26.751747531739362	22.86370325564101	25.999809430636994	26.686456071487644	23.826202128285704	22.664109134470348	24.270984902432993	25.689125258263626	PTPRE	protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]
P23471	871	36.376324659019204	35.190134603214105	35.06727785542857	33.870045507990525	32.222163457406744	31.39815490704342	34.870045507990525	33.16937604304731	33.64151394955667	34.81382949842398	35.578239774705956	32.11147765933911	34.64151394955667	33.3827796811565	PTPRZ1	protein tyrosine phosphatase receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685]
P23526	872	36.11264315963749	34.94174697334471	34.21204937964255	34.42091481004327	34.043030309181894	34.2336362418507	35.268911716598225	33.97630419538108	34.16788179636698	35.12617154448214	34.75035044159958	33.74534976054121	35.102901765159295	33.42091481004327	AHCY	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]
P23528	873	29.55362038878055	30.777058620268548	32.425924172857016	31.712928282848832	31.31419259589909	28.411348833353273	32.39815490704342	31.515591509581714	32.494287996373494	33.80424344959478	31.4531690090479	31.340959505461875	30.628536095558463	31.52495969211591	CFL1	cofilin 1 [Source:HGNC Symbol;Acc:HGNC:1874]
P23588	874	28.900235362519382	29.640652381874517	30.994963650612682	29.516531070045332	26.72598443567428	25.689125258263626	31.1663860004415	26.82638633263212	29.482315354707417	31.838459164932694	28.835450415060354	25.95171514243595	30.50142417765512	29.076226812156058	EIF4B	eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]
P23634	876	30.63720095668559	28.560925189403783	29.994963650612682	27.050509642047682	24.49838372333507	21.746816075684848	29.878474843780573	22.86370325564101	25.044268702073538	27.538898883073784	28.719471128715604	22.664109134470348	28.900235362519382	24.86230590688706	ATP2B4	ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]
P23763	877	23.938220268912346	23.598325161208976	27.897352853986263	26.313544047881475	22.501425847129276	22.30750420799226	26.43777695863092	26.23352196445027	27.77077235742112	26.850431806598767	26.26069216561574	25.89504269329906	24.270984902432993	26.575424759098897	VAMP1	vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]
P24043	879	32.387922984432464	31.765249317978917	31.800391124099175	26.6997528941011	22.501425847129276	22.30750420799226	27.61806909650739	22.86370325564101	23.060311375179584	26.07520687924621	30.792655475319567	22.664109134470348	31.160387259820055	22.958315379554094	LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]
P24386	880	23.938220268912346	23.598325161208976	23.95635261585214	26.814211618686016	22.501425847129276	26.751747531739362	23.91156550639454	28.903112123274948	29.31958585466931	29.56637961949589	27.06085158626914	26.986851004825365	24.270984902432993	26.801933288907577	CHM	CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940]
P24534	882	23.938220268912346	24.78456615693749	23.95635261585214	30.65437610049372	29.291318129646502	25.749191826835606	26.575424759098897	29.25799805644648	29.497622607495266	31.236490238905848	29.081315688828855	30.4531690090479	28.31958585466931	28.411348833353273	EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]
P24539	883	26.60399391129567	26.425023770250352	28.193663414694353	29.78175540696995	22.501425847129276	22.30750420799226	31.780973670271933	22.86370325564101	23.060311375179584	28.795754713978454	28.696440160060266	26.712928282848832	29.133692393154636	25.42021210917796	ATP5PB	ATP synthase peripheral stalk-membrane subunit b [Source:HGNC Symbol;Acc:HGNC:840]
P24666	885	28.019031410574513	26.659489023887375	26.82638633263212	28.859346531406516	27.54627841343938	22.30750420799226	28.538898883073784	27.207692974598412	28.0659948895451	29.32817335050603	29.0659948895451	26.88576487971105	28.106494251824852	26.274976391621987	ACP1	acid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:122]
P24752	886	32.32495902676816	32.64366562041172	32.435891017616065	31.96085579629242	28.310946936395435	22.30750420799226	30.31958585466931	27.758117056615088	29.11644391223246	30.94698362171086	32.311488386970716	31.054396564131842	30.845953701479615	30.286919665748986	ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]
P24821	887	33.051158190065294	33.56410944587106	29.671349179097433	29.71456677824459	22.501425847129276	30.39304801661033	33.16937604304731	28.26248544743879	28.894464574661434	31.330312261262367	32.219280948873624	26.95393638235263	32.26751713452647	28.520283204906438	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]
P25311	891	26.814211618686016	26.019031410574513	25.718164931214982	28.614563153005857	22.501425847129276	25.5667425159991	23.492283523798655	26.142970206742646	29.484237666838446	27.226189318215802	25.984679905783736	26.394275319994332	24.270984902432993	24.316999606517694	AZGP1	alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]
P25325	892	30.047912530561643	29.994963650612682	28.160387259820055	29.169973308649254	24.001957897215572	25.08537390540321	28.97596268868263	24.764458583488917	27.091439906102565	30.59334666709616	30.330312261262367	26.49533684777621	29.470727380432205	25.105495501323983	MPST	mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]
P25391	893	28.67303555572532	23.598325161208976	23.95635261585214	23.86067190273852	22.501425847129276	26.931568569324174	23.91156550639454	27.101493570766486	26.659489023887375	29.642375003023524	26.67303555572532	22.664109134470348	26.39917411940717	22.958315379554094	LAMA1	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]
P25398	894	25.168061187705476	22.72735629309523	29.897352853986263	29.91170814696333	26.22435031855202	22.30750420799226	30.712928282848832	22.86370325564101	27.357833324026274	29.797301840175933	29.449237957457985	27.39100018796147	30.073675626626724	27.315272861798228	RPS12	ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]
P25705	895	31.94349463563098	32.552704682598815	35.11458357020693	34.336975991543376	31.142239913109794	30.792655475319567	35.32025859659844	32.13307991382432	32.823352272542486	34.4519417056639	33.552704682598815	32.97971482354374	33.059240536363156	32.18127462629388	ATP5F1A	ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]
P25786	897	32.4531690090479	32.375030181551566	30.981417118774736	31.96085579629242	29.11644391223246	28.853409506398663	32.40831477326364	30.047912530561643	31.31958585466931	32.340959505461875	32.354159003216736	30.443321223091555	30.860826977961146	30.196011169550776	PSMA1	proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]
P25787	898	31.908132692739503	31.35678447262356	30.61104866882962	30.91170814696333	28.527758325468586	28.0296006522847	31.991588923832026	29.758117056615088	31.105245705627595	32.11458357020693	32.204781379178506	29.62156654074362	29.794205926882967	29.165188246083876	PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]
P25788	899	31.830925492247285	31.662887600349237	30.74534976054121	31.66712459323571	27.903112123274948	27.789549564451747	31.662887600349237	29.493810993545246	30.021680988988464	31.529621069485774	31.99833050171108	29.484237666838446	29.638927701405056	29.67640240682372	PSMA3	proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]
P25789	900	31.58888701890546	31.123861383794942	30.11147765933911	31.08004515150245	28.50142417765512	28.362021120989706	31.543515511144154	29.378651795533827	30.529621069485774	31.520283204906438	31.8422112997938	29.838459164932694	30.123861383794942	29.838459164932694	PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]
P26232	905	29.449237957457985	29.23990759946358	30.073675626626724	28.33244800560636	31.073675626626724	28.55727741238864	31.645814086990296	31.219280948873624	32.871882166470144	33.51793926443814	29.549954071582782	31.08004515150245	25.91797950457622	28.635472142768837	CTNNA2	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]
P26373	907	23.938220268912346	23.598325161208976	30.207692974598412	30.382779681156503	25.455130525381186	22.30750420799226	31.142239913109794	26.575424759098897	27.686456071487644	27.95393638235263	29.326031263934492	26.57398134222923	30.76919650249558	22.958315379554094	RPL13	ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]
P26378	909	25.720776144671518	23.598325161208976	28.80501268183955	25.6997528941011	25.777058620268548	22.30750420799226	25.5314814115113	27.071119921722968	26.964991570861624	27.937193118518053	28.362021120989706	26.269636366866788	26.61806909650739	22.958315379554094	ELAVL4	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]
P26440	910	31.864521461518887	30.860826977961146	30.602224818442615	31.808085515889175	27.34942108421007	26.448844262533754	31.423421665653848	29.15557024352228	29.55178839483166	30.729230095177932	30.815739088432608	30.55727741238864	31.988206284437375	30.034856377736197	IVD	isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]
P26639	912	32.74133669803459	30.034856377736197	34.50023726270468	27.61806909650739	24.187069302472562	26.17759654985228	31.43837200711982	28.293512343059415	28.823352272542483	29.800391124099175	27.970487558616476	25.194602975157967	29.73246846924448	29.000346847309586	TARS1	threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]
P26640	913	29.02696559211673	30.939997191394756	27.26248544743879	31.85712300919773	32.210598705773826	31.105245705627595	31.123861383794942	29.67640240682372	33.087967714195756	33.40831477326364	27.90884849282409	32.20769297459841	28.62156654074362	30.230776587711453	VARS1	valyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12651]
P26641	914	30.340959505461875	30.696440160060266	29.40730200029057	33.05277828573346	31.43837200711982	30.729230095177932	30.628536095558463	31.632875031282797	31.879205507276	32.27030495189809	31.467815785012302	32.190134603214105	29.939997191394756	28.345196498348347	EEF1G	eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213]
P26992	915	30.160387259820055	27.74534976054121	27.638927701405056	26.712928282848832	22.501425847129276	22.30750420799226	28.65266775803136	22.86370325564101	23.060311375179584	24.400790945083088	28.024325710244028	22.664109134470348	27.2714185722088	22.958315379554094	CNTFR	ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]
P27105	916	30.423421665653848	29.449237957457985	28.9059831591297	31.054396564131842	22.501425847129276	22.30750420799226	29.787994097949706	24.626448762123367	26.73892349138178	29.15557024352228	30.230776587711453	25.777058620268548	29.315272861798228	26.88576487971105	STOM	stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
P27169	917	23.938220268912346	27.758117056615088	29.8339436838102	29.635472142768837	22.501425847129276	23.97596268868263	27.29789078356999	22.86370325564101	26.48615742100181	28.25799805644648	26.931568569324174	25.595482411440152	28.435394307319925	22.958315379554094	PON1	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]
P27216	1225	32.455620488041994	30.047912530561643	28.712928282848832	28.764458583488917	22.501425847129276	24.141021934953123	29.845953701479615	22.86370325564101	23.060311375179584	28.23990759946358	30.14831442751948	22.664109134470348	29.219280948873624	25.897352853986263	ANXA13	annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]
P27338	918	33.541209043760986	30.29789078356999	31.02828372381271	30.160387259820055	27.679761418913635	26.764458583488917	35.97630419538108	22.86370325564101	29.777058620268548	32.39815490704342	31.692288516789798	27.61104866882962	33.072078841692395	30.073675626626724	MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]
P27348	919	28.31958585466931	29.295703224332225	28.378651795533827	31.259121213405415	30.753342551294743	29.13124091416054	31.330312261262367	31.34625380513139	31.615440437946777	32.57767721083028	30.4531690090479	31.372437736935044	29.632008287465265	30.047912530561643	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]
P27361	920	30.29789078356999	32.354159003216736	31.351528747172065	33.02828372381271	33.12386138379494	32.095847007625345	33.74534976054121	33.343609083875826	33.316891745500044	33.75533384911383	32.49667064768449	33.42091481004327	33.14071727967992	32.09270045230848	MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]
P27449	921	30.330312261262367	28.679761418913635	30.462950029840485	29.491901403536616	30.679761418913635	22.30750420799226	31.303345213662098	29.357833324026274	30.14831442751948	29.50142417765512	29.795754713978454	30.330312261262367	30.123861383794942	29.508997397359924	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]
P27635	924	23.938220268912346	23.598325161208976	29.70305803882477	28.917410506327514	26.13907102858296	22.30750420799226	28.98956029208335	25.609640474436812	26.08942073846591	26.777058620268548	26.33415432755676	26.129276727280025	30.196011169550776	22.958315379554094	RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]
P27694	925	24.90426122332844	23.598325161208976	23.95635261585214	29.260243496652123	29.226189318215802	27.43936320952287	30.340959505461875	27.50142417765512	28.568193189867824	30.184234001774424	27.942795824747428	28.761291304410232	28.877012405702086	28.386895789628735	RPA1	replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]
P27701	926	31.823352272542483	29.711287924467577	31.575424759098897	27.693119801768653	22.501425847129276	22.30750420799226	26.82638633263212	24.310080192577903	23.242751954654842	27.777058620268548	30.207692974598412	22.664109134470348	28.126325423746422	22.958315379554094	CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]
P27797	928	28.235349317501278	26.997657759781948	27.58978005207597	31.491901403536616	25.922523429721167	26.306608000671098	32.1422399131098	28.764458583488917	29.228484776203462	31.65437610049372	30.196011169550776	29.548117413103164	30.230776587711453	28.370360421902436	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]
P27816	930	27.39917411940717	29.23306476430672	28.0296006522847	27.382779681156503	28.549954071582782	31.136139713573378	30.800391124099175	29.51276915124913	29.657786728656372	32.491901403536616	27.925922006183033	28.758117056615088	25.659489023887375	27.226189318215802	MAP4	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]
